ocid,id,contracts/0/id,contracts/0/suppliers/0/id,contracts/0/suppliers/0/name
ocds-lcuori-5446,ocds-lcuori-5446/3-contract,5446,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5442,ocds-lcuori-5442/3-contract,5442,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5443,ocds-lcuori-5443/3-contract,5443,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5449,ocds-lcuori-5449/3-contract,5449,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5450,ocds-lcuori-5450/3-contract,5450,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5451,ocds-lcuori-5451/3-contract,5451,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5448,ocds-lcuori-5448/3-contract,5448,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5456,ocds-lcuori-5456/3-contract,5456,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5453,ocds-lcuori-5453/3-contract,5453,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5454,ocds-lcuori-5454/3-contract,5454,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5467,ocds-lcuori-5467/3-contract,5467,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5466,ocds-lcuori-5466/3-contract,5466,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5468,ocds-lcuori-5468/3-contract,5468,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5470,ocds-lcuori-5470/3-contract,5470,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5473,ocds-lcuori-5473/3-contract,5473,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5472,ocds-lcuori-5472/3-contract,5472,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5474,ocds-lcuori-5474/3-contract,5474,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5478,ocds-lcuori-5478/3-contract,5478,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5477,ocds-lcuori-5477/3-contract,5477,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5479,ocds-lcuori-5479/3-contract,5479,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5482,ocds-lcuori-5482/3-contract,5482,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5481,ocds-lcuori-5481/3-contract,5481,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5483,ocds-lcuori-5483/3-contract,5483,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5484,ocds-lcuori-5484/3-contract,5484,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5485,ocds-lcuori-5485/3-contract,5485,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5491,ocds-lcuori-5491/3-contract,5491,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5493,ocds-lcuori-5493/3-contract,5493,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5494,ocds-lcuori-5494/3-contract,5494,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5496,ocds-lcuori-5496/3-contract,5496,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5497,ocds-lcuori-5497/3-contract,5497,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5500,ocds-lcuori-5500/3-contract,5500,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5505,ocds-lcuori-5505/3-contract,5505,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5506,ocds-lcuori-5506/3-contract,5506,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5507,ocds-lcuori-5507/3-contract,5507,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5502,ocds-lcuori-5502/3-contract,5502,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5503,ocds-lcuori-5503/3-contract,5503,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5511,ocds-lcuori-5511/3-contract,5511,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5509,ocds-lcuori-5509/3-contract,5509,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5514,ocds-lcuori-5514/3-contract,5514,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5515,ocds-lcuori-5515/3-contract,5515,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5513,ocds-lcuori-5513/3-contract,5513,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5517,ocds-lcuori-5517/3-contract,5517,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5519,ocds-lcuori-5519/3-contract,5519,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5520,ocds-lcuori-5520/3-contract,5520,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5521,ocds-lcuori-5521/3-contract,5521,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5522,ocds-lcuori-5522/3-contract,5522,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5526,ocds-lcuori-5526/3-contract,5526,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5527,ocds-lcuori-5527/3-contract,5527,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5531,ocds-lcuori-5531/3-contract,5531,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5532,ocds-lcuori-5532/3-contract,5532,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5530,ocds-lcuori-5530/3-contract,5530,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5535,ocds-lcuori-5535/3-contract,5535,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5536,ocds-lcuori-5536/3-contract,5536,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5533,ocds-lcuori-5533/3-contract,5533,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5537,ocds-lcuori-5537/3-contract,5537,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5538,ocds-lcuori-5538/3-contract,5538,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5539,ocds-lcuori-5539/3-contract,5539,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5540,ocds-lcuori-5540/3-contract,5540,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5618,ocds-lcuori-5618/3-contract,5618,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5542,ocds-lcuori-5542/3-contract,5542,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5543,ocds-lcuori-5543/3-contract,5543,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5545,ocds-lcuori-5545/3-contract,5545,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5551,ocds-lcuori-5551/3-contract,5551,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5619,ocds-lcuori-5619/3-contract,5619,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5548,ocds-lcuori-5548/3-contract,5548,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5549,ocds-lcuori-5549/3-contract,5549,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5555,ocds-lcuori-5555/3-contract,5555,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5556,ocds-lcuori-5556/3-contract,5556,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5553,ocds-lcuori-5553/3-contract,5553,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5554,ocds-lcuori-5554/3-contract,5554,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5560,ocds-lcuori-5560/3-contract,5560,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5561,ocds-lcuori-5561/3-contract,5561,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5558,ocds-lcuori-5558/3-contract,5558,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5562,ocds-lcuori-5562/3-contract,5562,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5567,ocds-lcuori-5567/3-contract,5567,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5568,ocds-lcuori-5568/3-contract,5568,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5570,ocds-lcuori-5570/3-contract,5570,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5564,ocds-lcuori-5564/3-contract,5564,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5565,ocds-lcuori-5565/3-contract,5565,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5571,ocds-lcuori-5571/3-contract,5571,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5574,ocds-lcuori-5574/3-contract,5574,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5573,ocds-lcuori-5573/3-contract,5573,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5577,ocds-lcuori-5577/3-contract,5577,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5579,ocds-lcuori-5579/3-contract,5579,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5580,ocds-lcuori-5580/3-contract,5580,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5581,ocds-lcuori-5581/3-contract,5581,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,5582,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5585,ocds-lcuori-5585/3-contract,5585,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,5591,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5592,ocds-lcuori-5592/3-contract,5592,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5595,ocds-lcuori-5595/3-contract,5595,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,5586,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5587,ocds-lcuori-5587/3-contract,5587,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5588,ocds-lcuori-5588/3-contract,5588,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5589,ocds-lcuori-5589/3-contract,5589,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5590,ocds-lcuori-5590/3-contract,5590,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5600,ocds-lcuori-5600/3-contract,5600,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5597,ocds-lcuori-5597/3-contract,5597,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5598,ocds-lcuori-5598/3-contract,5598,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5603,ocds-lcuori-5603/3-contract,5603,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5604,ocds-lcuori-5604/3-contract,5604,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5610,ocds-lcuori-5610/3-contract,5610,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5613,ocds-lcuori-5613/3-contract,5613,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5614,ocds-lcuori-5614/3-contract,5614,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5615,ocds-lcuori-5615/3-contract,5615,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5617,ocds-lcuori-5617/3-contract,5617,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5623,ocds-lcuori-5623/3-contract,5623,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5625,ocds-lcuori-5625/3-contract,5625,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5621,ocds-lcuori-5621/3-contract,5621,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5622,ocds-lcuori-5622/3-contract,5622,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5630,ocds-lcuori-5630/3-contract,5630,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5631,ocds-lcuori-5631/3-contract,5631,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5627,ocds-lcuori-5627/3-contract,5627,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5635,ocds-lcuori-5635/3-contract,5635,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5636,ocds-lcuori-5636/3-contract,5636,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5633,ocds-lcuori-5633/3-contract,5633,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5634,ocds-lcuori-5634/3-contract,5634,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5662,ocds-lcuori-5662/3-contract,5662,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS
ocds-lcuori-5688,ocds-lcuori-5688/3-contract,5688,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5690,ocds-lcuori-5690/3-contract,5690,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5691,ocds-lcuori-5691/3-contract,5691,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5695,ocds-lcuori-5695/3-contract,5695,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5693,ocds-lcuori-5693/3-contract,5693,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5699,ocds-lcuori-5699/3-contract,5699,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5701,ocds-lcuori-5701/3-contract,5701,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5703,ocds-lcuori-5703/3-contract,5703,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5704,ocds-lcuori-5704/3-contract,5704,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5705,ocds-lcuori-5705/3-contract,5705,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5719,ocds-lcuori-5719/3-contract,5719,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5745,ocds-lcuori-5745/3-contract,5745,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5752,ocds-lcuori-5752/3-contract,5752,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5763,ocds-lcuori-5763/3-contract,5763,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5114,ocds-lcuori-5114/3-contract,5114,HN-RTN-05099997168236,"Aguazul, S. A."
ocds-lcuori-5117,ocds-lcuori-5117/3-contract,5117,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5123,ocds-lcuori-5123/3-contract,5123,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5128,ocds-lcuori-5128/3-contract,5128,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5131,ocds-lcuori-5131/3-contract,5131,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5133,ocds-lcuori-5133/3-contract,5133,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5136,ocds-lcuori-5136/3-contract,5136,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5140,ocds-lcuori-5140/3-contract,5140,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5145,ocds-lcuori-5145/3-contract,5145,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5147,ocds-lcuori-5147/3-contract,5147,HN-RTN-05099997168236,"Aguazul, S. A."
ocds-lcuori-5159,ocds-lcuori-5159/3-contract,5159,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5166,ocds-lcuori-5166/3-contract,5166,HN-RTN-05099997168236,"Aguazul, S. A."
ocds-lcuori-5168,ocds-lcuori-5168/3-contract,5168,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5172,ocds-lcuori-5172/3-contract,5172,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5195,ocds-lcuori-5195/3-contract,5195,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5201,ocds-lcuori-5201/3-contract,5201,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5211,ocds-lcuori-5211/3-contract,5211,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5245,ocds-lcuori-5245/3-contract,5245,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5252,ocds-lcuori-5252/3-contract,5252,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5264,ocds-lcuori-5264/3-contract,5264,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5272,ocds-lcuori-5272/3-contract,5272,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5276,ocds-lcuori-5276/3-contract,5276,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5278,ocds-lcuori-5278/3-contract,5278,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5284,ocds-lcuori-5284/3-contract,5284,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5293,ocds-lcuori-5293/3-contract,5293,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5310,ocds-lcuori-5310/3-contract,5310,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5315,ocds-lcuori-5315/3-contract,5315,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5330,ocds-lcuori-5330/3-contract,5330,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5334,ocds-lcuori-5334/3-contract,5334,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5341,ocds-lcuori-5341/3-contract,5341,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5342,ocds-lcuori-5342/3-contract,5342,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5345,ocds-lcuori-5345/3-contract,5345,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5361,ocds-lcuori-5361/3-contract,5361,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5367,ocds-lcuori-5367/3-contract,5367,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5375,ocds-lcuori-5375/3-contract,5375,HN-RTN-08019003259851,"IMPOREX, S. DE R. L. "
ocds-lcuori-5379,ocds-lcuori-5379/3-contract,5379,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5393,ocds-lcuori-5393/3-contract,5393,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5412,ocds-lcuori-5412/3-contract,5412,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5420,ocds-lcuori-5420/3-contract,5420,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5428,ocds-lcuori-5428/3-contract,5428,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5433,ocds-lcuori-5433/3-contract,5433,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5435,ocds-lcuori-5435/3-contract,5435,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5441,ocds-lcuori-5441/3-contract,5441,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5444,ocds-lcuori-5444/3-contract,5444,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5455,ocds-lcuori-5455/3-contract,5455,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5475,ocds-lcuori-5475/3-contract,5475,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5486,ocds-lcuori-5486/3-contract,5486,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5487,ocds-lcuori-5487/3-contract,5487,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5489,ocds-lcuori-5489/3-contract,5489,HN-RTN-05019999400238,"JETSTEREO, S. A. DE C. V"
ocds-lcuori-5495,ocds-lcuori-5495/3-contract,5495,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5499,ocds-lcuori-5499/3-contract,5499,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5504,ocds-lcuori-5504/3-contract,5504,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5510,ocds-lcuori-5510/3-contract,5510,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5512,ocds-lcuori-5512/3-contract,5512,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5528,ocds-lcuori-5528/3-contract,5528,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5534,ocds-lcuori-5534/3-contract,5534,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5546,ocds-lcuori-5546/3-contract,5546,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5550,ocds-lcuori-5550/3-contract,5550,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5559,ocds-lcuori-5559/3-contract,5559,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
