ocid,id,contracts/0/id,contracts/0/suppliers/0/id,contracts/0/suppliers/0/name
ocds-lcuori-115792,ocds-lcuori-115792/3-contract,115792,HN-RTN-05019006504436,"ANPHAR, SOCIEDAD ANONIMA DE CAPITAL VARIABLE. (ANPHAR, S. A. DE C. V.)"
ocds-lcuori-113850,ocds-lcuori-113850/3-contract,113850,HN-RTN-08019999408461,REPRESENTACIONES Y DISTRIBUCIONES HERNANDEZ S. DE R. L.
ocds-lcuori-115398,ocds-lcuori-115398/3-contract,115398,HN-RTN-08019995304450,"FORMULAS QUIMICAS, S DE R.L."
ocds-lcuori-117219,ocds-lcuori-117219/3-contract,117219,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113084,ocds-lcuori-113084/3-contract,113084,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113083,ocds-lcuori-113083/3-contract,113083,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113085,ocds-lcuori-113085/3-contract,113085,HN-RTN-05019995000152,"EMBOTELLADORA DE SULA,S.A"
ocds-lcuori-113089,ocds-lcuori-113089/3-contract,113089,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113090,ocds-lcuori-113090/3-contract,113090,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113093,ocds-lcuori-113093/3-contract,113093,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-113094,ocds-lcuori-113094/3-contract,113094,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113092,ocds-lcuori-113092/3-contract,113092,HN-RTN-08019006034679,Empresa Tecnologias ATM  S de R.L.
ocds-lcuori-113095,ocds-lcuori-113095/3-contract,113095,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113098,ocds-lcuori-113098/3-contract,113098,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113097,ocds-lcuori-113097/3-contract,113097,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113099,ocds-lcuori-113099/3-contract,113099,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113100,ocds-lcuori-113100/3-contract,113100,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113103,ocds-lcuori-113103/3-contract,113103,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113102,ocds-lcuori-113102/3-contract,113102,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113104,ocds-lcuori-113104/3-contract,113104,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113107,ocds-lcuori-113107/3-contract,113107,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113106,ocds-lcuori-113106/3-contract,113106,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113108,ocds-lcuori-113108/3-contract,113108,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113111,ocds-lcuori-113111/3-contract,113111,HN-RTN-18079013613810,"BIMOSA, S. de R.L. "
ocds-lcuori-113110,ocds-lcuori-113110/3-contract,113110,HN-RTN-05019010314509,PBS HONDURAS S.A. DE C.V.
ocds-lcuori-113114,ocds-lcuori-113114/3-contract,113114,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113115,ocds-lcuori-113115/3-contract,113115,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-113116,ocds-lcuori-113116/3-contract,113116,HN-RTN-01071956011840,MEDITEC
ocds-lcuori-113113,ocds-lcuori-113113/3-contract,113113,HN-RTN-08019995358678,"Llanticentro FERCO, S. de R. L. de C. V."
ocds-lcuori-113134,ocds-lcuori-113134/3-contract,113134,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113145,ocds-lcuori-113145/3-contract,113145,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113156,ocds-lcuori-113156/3-contract,113156,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113167,ocds-lcuori-113167/3-contract,113167,HN-RTN-08019995345152,CADENAS
ocds-lcuori-113200,ocds-lcuori-113200/3-contract,113200,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-113222,ocds-lcuori-113222/3-contract,113222,HN-RTN-08019003251010,"ELECTRO LLANTAS, SOCIEDAD DE RESPONSABILIDAD LIMITADA"
ocds-lcuori-113189,ocds-lcuori-113189/3-contract,113189,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113266,ocds-lcuori-113266/3-contract,113266,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113277,ocds-lcuori-113277/3-contract,113277,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113299,ocds-lcuori-113299/3-contract,113299,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-113255,ocds-lcuori-113255/3-contract,113255,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113321,ocds-lcuori-113321/3-contract,113321,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113332,ocds-lcuori-113332/3-contract,113332,HN-RTN-08019008165911,"RENDILLANTAS, S. A. DE C. V.?"
ocds-lcuori-113343,ocds-lcuori-113343/3-contract,113343,HN-RTN-08019008165911,"RENDILLANTAS, S. A. DE C. V.?"
ocds-lcuori-113311,ocds-lcuori-113311/3-contract,113311,HN-RTN-08019012454874,INPROVA
ocds-lcuori-113376,ocds-lcuori-113376/3-contract,113376,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-113387,ocds-lcuori-113387/3-contract,113387,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113365,ocds-lcuori-113365/3-contract,113365,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113398,ocds-lcuori-113398/3-contract,113398,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113403,ocds-lcuori-113403/3-contract,113403,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113407,ocds-lcuori-113407/3-contract,113407,HN-RTN-08019995345152,CADENAS
ocds-lcuori-113412,ocds-lcuori-113412/3-contract,113412,HN-RTN-08019002261399,REPREQUIMICA
ocds-lcuori-113415,ocds-lcuori-113415/3-contract,113415,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113417,ocds-lcuori-113417/3-contract,113417,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113418,ocds-lcuori-113418/3-contract,113418,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113414,ocds-lcuori-113414/3-contract,113414,HN-RTN-08019999408461,REPRESENTACIONES Y DISTRIBUCIONES HERNANDEZ S. DE R. L.
ocds-lcuori-113416,ocds-lcuori-113416/3-contract,113416,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-113421,ocds-lcuori-113421/3-contract,113421,HN-RTN-08019002261399,REPREQUIMICA
ocds-lcuori-113419,ocds-lcuori-113419/3-contract,113419,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113432,ocds-lcuori-113432/3-contract,113432,HN-RTN-05019995000152,"EMBOTELLADORA DE SULA,S.A"
ocds-lcuori-113433,ocds-lcuori-113433/3-contract,113433,HN-RTN-08019995345152,CADENAS
ocds-lcuori-113431,ocds-lcuori-113431/3-contract,113431,HN-RTN-08019002261399,REPREQUIMICA
ocds-lcuori-113443,ocds-lcuori-113443/3-contract,113443,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-113444,ocds-lcuori-113444/3-contract,113444,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-113435,ocds-lcuori-113435/3-contract,113435,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113447,ocds-lcuori-113447/3-contract,113447,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-113446,ocds-lcuori-113446/3-contract,113446,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113448,ocds-lcuori-113448/3-contract,113448,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113452,ocds-lcuori-113452/3-contract,113452,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113455,ocds-lcuori-113455/3-contract,113455,HN-RTN-08019012454874,INPROVA
ocds-lcuori-113454,ocds-lcuori-113454/3-contract,113454,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113456,ocds-lcuori-113456/3-contract,113456,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-113459,ocds-lcuori-113459/3-contract,113459,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-113460,ocds-lcuori-113460/3-contract,113460,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-113458,ocds-lcuori-113458/3-contract,113458,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113462,ocds-lcuori-113462/3-contract,113462,HN-RTN-0801900750726,NIPRO MEDICAL CORPORATION
ocds-lcuori-113463,ocds-lcuori-113463/3-contract,113463,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113461,ocds-lcuori-113461/3-contract,113461,HN-RTN-01071956011840,MEDITEC
ocds-lcuori-113464,ocds-lcuori-113464/3-contract,113464,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113466,ocds-lcuori-113466/3-contract,113466,HN-RTN-08019002261399,REPREQUIMICA
ocds-lcuori-113467,ocds-lcuori-113467/3-contract,113467,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-113465,ocds-lcuori-113465/3-contract,113465,HN-RTN-08011999532045,"CENTROMATIC,S.A DE C.V"
ocds-lcuori-113471,ocds-lcuori-113471/3-contract,113471,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113473,ocds-lcuori-113473/3-contract,113473,HN-RTN-05019995000152,"EMBOTELLADORA DE SULA,S.A"
ocds-lcuori-113470,ocds-lcuori-113470/3-contract,113470,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-113476,ocds-lcuori-113476/3-contract,113476,HN-RTN-08029995457769,UNO HONDURAS S.A.
ocds-lcuori-113477,ocds-lcuori-113477/3-contract,113477,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113480,ocds-lcuori-113480/3-contract,113480,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113481,ocds-lcuori-113481/3-contract,113481,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113479,ocds-lcuori-113479/3-contract,113479,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113484,ocds-lcuori-113484/3-contract,113484,HN-RTN-08019995345152,CADENAS
ocds-lcuori-113485,ocds-lcuori-113485/3-contract,113485,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113488,ocds-lcuori-113488/3-contract,113488,HN-RTN-08011999532045,"CENTROMATIC,S.A DE C.V"
ocds-lcuori-113489,ocds-lcuori-113489/3-contract,113489,HN-RTN-05019995000152,"EMBOTELLADORA DE SULA,S.A"
ocds-lcuori-113490,ocds-lcuori-113490/3-contract,113490,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-113487,ocds-lcuori-113487/3-contract,113487,HN-RTN-08011999532045,"CENTROMATIC,S.A DE C.V"
ocds-lcuori-113492,ocds-lcuori-113492/3-contract,113492,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113493,ocds-lcuori-113493/3-contract,113493,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113495,ocds-lcuori-113495/3-contract,113495,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113496,ocds-lcuori-113496/3-contract,113496,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113497,ocds-lcuori-113497/3-contract,113497,HN-RTN-08019999404213,"Agua Purificada Santa Clara, S. de R. L."
ocds-lcuori-113501,ocds-lcuori-113501/3-contract,113501,HN-RTN-08019002261399,REPREQUIMICA
ocds-lcuori-113509,ocds-lcuori-113509/3-contract,113509,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113510,ocds-lcuori-113510/3-contract,113510,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113513,ocds-lcuori-113513/3-contract,113513,HN-RTN-08019999404213,"Agua Purificada Santa Clara, S. de R. L."
ocds-lcuori-113512,ocds-lcuori-113512/3-contract,113512,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113514,ocds-lcuori-113514/3-contract,113514,HN-RTN-0801900750726,NIPRO MEDICAL CORPORATION
ocds-lcuori-113517,ocds-lcuori-113517/3-contract,113517,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113519,ocds-lcuori-113519/3-contract,113519,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113520,ocds-lcuori-113520/3-contract,113520,HN-RTN-05019002058485,"INDUSTRIA DE ALIMENTOS Y BEBIDAS MERENDON, S. DE R.L."
ocds-lcuori-113518,ocds-lcuori-113518/3-contract,113518,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113523,ocds-lcuori-113523/3-contract,113523,HN-RTN-08019006034679,Empresa Tecnologias ATM  S de R.L.
ocds-lcuori-113522,ocds-lcuori-113522/3-contract,113522,HN-RTN-08019001228290,"""A Z COMERCIAL S DE R.L."""
ocds-lcuori-113524,ocds-lcuori-113524/3-contract,113524,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113527,ocds-lcuori-113527/3-contract,113527,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113528,ocds-lcuori-113528/3-contract,113528,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113531,ocds-lcuori-113531/3-contract,113531,HN-RTN-08019001001639,"Motorshow, S. A. de C. V."
ocds-lcuori-113532,ocds-lcuori-113532/3-contract,113532,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113530,ocds-lcuori-113530/3-contract,113530,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113533,ocds-lcuori-113533/3-contract,113533,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113534,ocds-lcuori-113534/3-contract,113534,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-113538,ocds-lcuori-113538/3-contract,113538,HN-RTN-05019995000152,"EMBOTELLADORA DE SULA,S.A"
ocds-lcuori-113541,ocds-lcuori-113541/3-contract,113541,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-113542,ocds-lcuori-113542/3-contract,113542,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-113540,ocds-lcuori-113540/3-contract,113540,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113544,ocds-lcuori-113544/3-contract,113544,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113545,ocds-lcuori-113545/3-contract,113545,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113546,ocds-lcuori-113546/3-contract,113546,HN-RTN-08019001228290,"""A Z COMERCIAL S DE R.L."""
ocds-lcuori-113547,ocds-lcuori-113547/3-contract,113547,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113548,ocds-lcuori-113548/3-contract,113548,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113552,ocds-lcuori-113552/3-contract,113552,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113556,ocds-lcuori-113556/3-contract,113556,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113568,ocds-lcuori-113568/3-contract,113568,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113570,ocds-lcuori-113570/3-contract,113570,HN-RTN-05019002058485,"INDUSTRIA DE ALIMENTOS Y BEBIDAS MERENDON, S. DE R.L."
ocds-lcuori-113566,ocds-lcuori-113566/3-contract,113566,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113573,ocds-lcuori-113573/3-contract,113573,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113574,ocds-lcuori-113574/3-contract,113574,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-113578,ocds-lcuori-113578/3-contract,113578,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-113581,ocds-lcuori-113581/3-contract,113581,HN-RTN-08019995304450,"FORMULAS QUIMICAS, S DE R.L."
ocds-lcuori-113582,ocds-lcuori-113582/3-contract,113582,HN-RTN-08019995304450,"FORMULAS QUIMICAS, S DE R.L."
ocds-lcuori-113580,ocds-lcuori-113580/3-contract,113580,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113583,ocds-lcuori-113583/3-contract,113583,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113584,ocds-lcuori-113584/3-contract,113584,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113588,ocds-lcuori-113588/3-contract,113588,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113590,ocds-lcuori-113590/3-contract,113590,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113593,ocds-lcuori-113593/3-contract,113593,HN-RTN-08019001228290,"""A Z COMERCIAL S DE R.L."""
ocds-lcuori-113592,ocds-lcuori-113592/3-contract,113592,HN-RTN-08019995304450,"FORMULAS QUIMICAS, S DE R.L."
ocds-lcuori-113599,ocds-lcuori-113599/3-contract,113599,HN-RTN-08019995304450,"FORMULAS QUIMICAS, S DE R.L."
ocds-lcuori-113602,ocds-lcuori-113602/3-contract,113602,HN-RTN-05019002058485,"INDUSTRIA DE ALIMENTOS Y BEBIDAS MERENDON, S. DE R.L."
ocds-lcuori-113601,ocds-lcuori-113601/3-contract,113601,HN-RTN-08019995304450,"FORMULAS QUIMICAS, S DE R.L."
ocds-lcuori-113603,ocds-lcuori-113603/3-contract,113603,HN-RTN-05019002058485,"INDUSTRIA DE ALIMENTOS Y BEBIDAS MERENDON, S. DE R.L."
ocds-lcuori-113606,ocds-lcuori-113606/3-contract,113606,HN-RTN-08019995304450,"FORMULAS QUIMICAS, S DE R.L."
ocds-lcuori-113607,ocds-lcuori-113607/3-contract,113607,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113604,ocds-lcuori-113604/3-contract,113604,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113608,ocds-lcuori-113608/3-contract,113608,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113610,ocds-lcuori-113610/3-contract,113610,HN-RTN-08019008165911,"RENDILLANTAS, S. A. DE C. V.?"
ocds-lcuori-113617,ocds-lcuori-113617/3-contract,113617,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113618,ocds-lcuori-113618/3-contract,113618,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113614,ocds-lcuori-113614/3-contract,113614,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113622,ocds-lcuori-113622/3-contract,113622,HN-RTN-08019002261399,REPREQUIMICA
ocds-lcuori-113623,ocds-lcuori-113623/3-contract,113623,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113627,ocds-lcuori-113627/3-contract,113627,HN-RTN-0801900750726,NIPRO MEDICAL CORPORATION
ocds-lcuori-113628,ocds-lcuori-113628/3-contract,113628,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113625,ocds-lcuori-113625/3-contract,113625,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113629,ocds-lcuori-113629/3-contract,113629,HN-RTN-08019008165911,"RENDILLANTAS, S. A. DE C. V.?"
ocds-lcuori-113631,ocds-lcuori-113631/3-contract,113631,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113630,ocds-lcuori-113630/3-contract,113630,HN-RTN-08019995304450,"FORMULAS QUIMICAS, S DE R.L."
ocds-lcuori-113638,ocds-lcuori-113638/3-contract,113638,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113637,ocds-lcuori-113637/3-contract,113637,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-113639,ocds-lcuori-113639/3-contract,113639,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113640,ocds-lcuori-113640/3-contract,113640,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113643,ocds-lcuori-113643/3-contract,113643,HN-RTN-08019995304450,"FORMULAS QUIMICAS, S DE R.L."
ocds-lcuori-113644,ocds-lcuori-113644/3-contract,113644,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113647,ocds-lcuori-113647/3-contract,113647,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113652,ocds-lcuori-113652/3-contract,113652,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113654,ocds-lcuori-113654/3-contract,113654,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113655,ocds-lcuori-113655/3-contract,113655,HN-RTN-08019995304450,"FORMULAS QUIMICAS, S DE R.L."
ocds-lcuori-113657,ocds-lcuori-113657/3-contract,113657,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-113658,ocds-lcuori-113658/3-contract,113658,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113659,ocds-lcuori-113659/3-contract,113659,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113660,ocds-lcuori-113660/3-contract,113660,HN-RTN-08019001228290,"""A Z COMERCIAL S DE R.L."""
ocds-lcuori-113664,ocds-lcuori-113664/3-contract,113664,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113663,ocds-lcuori-113663/3-contract,113663,HN-RTN-08019002261399,REPREQUIMICA
ocds-lcuori-113668,ocds-lcuori-113668/3-contract,113668,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113670,ocds-lcuori-113670/3-contract,113670,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113667,ocds-lcuori-113667/3-contract,113667,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113673,ocds-lcuori-113673/3-contract,113673,HN-RTN-05019002058485,"INDUSTRIA DE ALIMENTOS Y BEBIDAS MERENDON, S. DE R.L."
ocds-lcuori-113674,ocds-lcuori-113674/3-contract,113674,HN-RTN-05019995000152,"EMBOTELLADORA DE SULA,S.A"
ocds-lcuori-113675,ocds-lcuori-113675/3-contract,113675,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-113676,ocds-lcuori-113676/3-contract,113676,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-113677,ocds-lcuori-113677/3-contract,113677,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-113679,ocds-lcuori-113679/3-contract,113679,HN-RTN-08019008165911,"RENDILLANTAS, S. A. DE C. V.?"
ocds-lcuori-113684,ocds-lcuori-113684/3-contract,113684,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113685,ocds-lcuori-113685/3-contract,113685,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-113686,ocds-lcuori-113686/3-contract,113686,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-113687,ocds-lcuori-113687/3-contract,113687,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113689,ocds-lcuori-113689/3-contract,113689,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113692,ocds-lcuori-113692/3-contract,113692,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113691,ocds-lcuori-113691/3-contract,113691,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113693,ocds-lcuori-113693/3-contract,113693,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113696,ocds-lcuori-113696/3-contract,113696,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113695,ocds-lcuori-113695/3-contract,113695,HN-RTN-0801900750726,NIPRO MEDICAL CORPORATION
ocds-lcuori-113697,ocds-lcuori-113697/3-contract,113697,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-113700,ocds-lcuori-113700/3-contract,113700,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-113699,ocds-lcuori-113699/3-contract,113699,HN-RTN-05019006504436,"ANPHAR, SOCIEDAD ANONIMA DE CAPITAL VARIABLE. (ANPHAR, S. A. DE C. V.)"
ocds-lcuori-113701,ocds-lcuori-113701/3-contract,113701,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-113704,ocds-lcuori-113704/3-contract,113704,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-113705,ocds-lcuori-113705/3-contract,113705,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113710,ocds-lcuori-113710/3-contract,113710,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-113712,ocds-lcuori-113712/3-contract,113712,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113713,ocds-lcuori-113713/3-contract,113713,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-113707,ocds-lcuori-113707/3-contract,113707,HN-RTN-08019995304450,"FORMULAS QUIMICAS, S DE R.L."
ocds-lcuori-113708,ocds-lcuori-113708/3-contract,113708,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-113717,ocds-lcuori-113717/3-contract,113717,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113718,ocds-lcuori-113718/3-contract,113718,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-113722,ocds-lcuori-113722/3-contract,113722,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-113724,ocds-lcuori-113724/3-contract,113724,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
